customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-01208,Female,1,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.46,1035.87,Yes
C-01209,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,55.63,1382.17,No
C-01210,Male,1,Yes,Yes,65,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.13,6180.09,No
C-01211,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,41.4,2573.22,No
C-01212,Female,0,No,Yes,40,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.01,2929.76,No
C-01213,Female,0,No,No,57,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),68.37,3887.89,No
C-01214,Female,1,Yes,No,9,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),58.54,528.25,No
C-01215,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.45,306.41,No
C-01216,Male,0,No,No,41,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),66.21,2718.22,No
C-01217,Female,0,Yes,Yes,56,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),51.96,2899.92,No
C-01218,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.54,414.93,No
C-01219,Male,1,No,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),106.22,6272.52,Yes
C-01220,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),62.33,490.13,No
C-01221,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),73.77,2578.05,No
C-01222,Female,0,No,No,72,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,56.5,4077.16,No
C-01223,Male,0,No,Yes,35,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,54.64,1922.1,No
C-01224,Male,0,No,No,47,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.7,3363.13,Yes
C-01225,Male,0,No,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.87,3294.72,No
C-01226,Female,0,No,No,69,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.73,5157.55,No
C-01227,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,100.03,6701.06,No
C-01228,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.18,642.27,No
C-01229,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,65.21,331.13,No
C-01230,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.76,774.29,No
C-01231,Male,0,No,No,2,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.47,176.33,No
C-01232,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.67,4877.86,No
C-01233,Male,1,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.72,4939.23,No
C-01234,Male,1,No,Yes,62,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,72.08,4464.94,No
C-01235,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.26,4680.54,No
C-01236,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,78.57,3999.6,No
C-01237,Male,1,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),70.95,915.96,No
C-01238,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.73,1678.9,No
C-01239,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.63,2114.06,No
C-01240,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,83.79,2257.44,No
C-01241,Male,0,No,No,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),74.99,5248.41,No
C-01242,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.59,914.5,Yes
C-01243,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.17,1181.7,No
C-01244,Male,1,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.58,1280.85,No
C-01245,Male,1,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.77,1361.79,No
C-01246,Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,52.85,692.8,No
C-01247,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),62.9,951.98,No
C-01248,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),71.64,3790.18,No
C-01249,Female,0,No,No,42,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,49.88,2093.52,Yes
C-01250,Female,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.64,1336.9,No
C-01251,Male,0,Yes,No,21,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,61.8,1294.89,No
C-01252,Female,1,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.88,2193.14,No
C-01253,Female,0,Yes,No,18,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,43.64,791.84,Yes
C-01254,Female,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.33,2093.68,No
C-01255,Male,1,Yes,No,38,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,51.24,1957.03,No
C-01256,Female,0,No,No,72,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.32,5716.5,No
C-01257,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),46.02,829.96,No
C-01258,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,85.42,1274.39,No
C-01259,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.98,4398.25,No
C-01260,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.21,2184.26,Yes
C-01261,Male,0,Yes,Yes,17,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,60.42,1022.19,Yes
C-01262,Male,0,No,No,22,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.84,993.07,Yes
C-01263,Male,1,Yes,Yes,10,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),59.11,588.71,No
C-01264,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,95.11,3613.19,No
C-01265,Female,0,No,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.78,1667.12,No
C-01266,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.81,539.2,No
C-01267,Male,0,No,No,62,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,72.66,4506.81,No
C-01268,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),88.78,2576.18,No
C-01269,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.86,4524.34,No
C-01270,Female,0,No,No,60,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,58.03,3488.4,No
C-01271,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),101.6,5088.86,Yes
C-01272,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.17,496.67,Yes
C-01273,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,72.51,71.63,Yes
C-01274,Male,0,Yes,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,71.92,287.72,No
C-01275,Male,1,No,No,61,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),57.96,3540.02,No
C-01276,Female,0,No,No,68,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.81,5498.44,No
C-01277,Male,0,Yes,Yes,51,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,43.58,2217.04,No
C-01278,Male,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),45.48,173.2,No
C-01279,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,58.28,3389.23,No
C-01280,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.77,3396.81,No
C-01281,Female,0,Yes,No,8,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),41.47,334.53,No
C-01282,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.05,385.62,No
C-01283,Male,0,Yes,No,26,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,66.12,1715.13,No
C-01284,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.53,727.48,No
C-01285,Male,0,No,Yes,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,93.29,5589.56,No
C-01286,Female,0,No,No,50,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.84,4051.4,No
C-01287,Female,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,62.1,550.06,No
C-01288,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,57.37,285.61,No
C-01289,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.21,2087.55,Yes
C-01290,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,62.45,255.61,No
C-01291,Male,0,No,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.54,1409.68,No
C-01292,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),106.57,6606.16,Yes
C-01293,Female,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.37,1721.34,No
C-01294,Male,0,No,No,58,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.39,4774.86,No
C-01295,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.0,1927.58,No
C-01296,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.38,4826.15,No
C-01297,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.93,3201.48,Yes
C-01298,Male,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,87.6,4298.61,No
C-01299,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.83,109.52,No
C-01300,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.61,1253.21,No
C-01301,Male,0,Yes,No,31,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.32,1556.59,Yes
C-01302,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.49,923.04,No
C-01303,Male,0,No,No,51,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),47.74,2444.13,No
C-01304,Female,0,No,No,33,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.45,2827.47,Yes
C-01305,Female,1,No,No,35,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,45.45,1590.02,No
C-01306,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,85.89,5935.27,No
C-01307,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.99,1224.04,No
C-01308,Female,0,No,No,15,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,54.64,827.62,Yes
C-01309,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.14,4999.78,Yes
C-01310,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,71.42,3720.99,No
C-01311,Male,0,Yes,No,18,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.58,936.28,Yes
C-01312,Female,1,No,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.44,2289.44,No
C-01313,Male,0,Yes,No,46,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,84.24,3884.34,Yes
C-01314,Male,0,No,Yes,53,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),67.4,3568.87,Yes
C-01315,Female,1,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.01,1349.34,No
C-01316,Female,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.64,503.36,No
C-01317,Female,0,No,No,61,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,43.41,2651.31,No
C-01318,Female,0,Yes,No,58,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,40.01,2328.44,No
C-01319,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,74.21,4747.45,No
C-01320,Male,0,No,Yes,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.94,7162.45,No
C-01321,Female,1,No,No,27,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),40.44,1082.51,No
C-01322,Male,0,No,No,17,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),52.57,892.94,No
C-01323,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,105.11,2632.23,No
C-01324,Female,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.07,429.28,No
C-01325,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),103.11,5567.19,No
C-01326,Male,1,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),87.08,4870.87,No
C-01327,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.54,138.16,No
C-01328,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.25,,No
C-01329,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,67.28,475.07,Yes
C-01330,Male,0,No,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,87.68,4381.58,No
C-01331,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.51,747.07,Yes
C-01332,Female,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,99.36,4577.63,No
C-01333,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.63,1329.77,No
C-01334,Female,0,No,No,63,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.17,5808.7,No
C-01335,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.4,701.24,No
C-01336,Female,0,Yes,No,55,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.85,4119.85,No
C-01337,Male,0,No,Yes,11,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,55.54,615.56,No
C-01338,Female,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.33,623.81,Yes
C-01339,Female,0,Yes,No,70,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,57.59,4033.08,No
C-01340,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.59,1606.75,No
C-01341,Male,0,Yes,Yes,60,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.34,2955.26,No
C-01342,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.17,198.59,Yes
C-01343,Male,0,No,No,30,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.39,2001.1,Yes
C-01344,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.33,1609.62,No
C-01345,Male,1,No,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.54,5687.51,No
C-01346,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),62.55,995.25,No
C-01347,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,76.99,3775.92,Yes
C-01348,Male,0,No,No,36,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),42.47,1522.38,No
C-01349,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.56,4004.76,No
C-01350,Male,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.28,7057.34,No
C-01351,Female,0,No,Yes,28,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,62.4,1756.47,No
C-01352,Female,1,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.5,656.69,No
C-01353,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,73.14,740.56,No
